1001	63.0
1002	61.0
1003	57.0
1004	57.0
1005	57.0
1006	55.0
1007	53.0
1008	56.0
1009	55.0
1010	58.0
1011	57.0
1012	59.0
1013	64.0
1014	64.0
1015	63.0
1016	63.0
1017	62.0
1018	65.0
1019	65.0
1020	61.0
1021	63.0
1022	65.0
1023	65.0
1024	65.0
1025	63.0
1026	60.0
1027	60.0
1028	57.0
1029	50.0
1030	43.0
1031	44.0
1032	47.0
1033	54.0
1034	55.0
1035	57.0
1036	56.0
1037	56.0
1038	55.0
1039	60.0
1040	64.0
1041	63.0
1042	63.0
1043	62.0
1044	61.0
1045	63.0
1046	60.0
1047	57.0
1048	56.0
1049	55.0
1050	53.0
1051	52.0
1052	46.0
1053	43.0
1054	38.0
1055	44.0
1056	43.0
1057	43.0
1058	43.0
1059	44.0
1060	48.0
1061	52.0
1062	59.0
1063	62.0
1064	63.0
1065	62.0
1066	60.0
1067	63.0
1068	64.0
1069	65.0
1070	65.0
1071	64.0
1072	65.0
1073	65.0
1074	64.0
1075	61.0
1076	59.0
1077	62.0
1078	61.0
1079	54.0
1080	54.0
1081	55.0
1082	58.0
1083	61.0
1084	60.0
1085	64.0
1086	61.0
1087	63.0
1088	61.0
1089	58.0
1090	57.0
1091	59.0
1092	56.0
1093	55.0
1094	47.0
1095	41.0
1096	44.0
1097	43.0
1098	45.0
1099	50.0
1100	44.0
1101	49.0
1102	47.0
1103	50.0
1104	53.0
1105	46.0
1106	43.0
1107	37.0
1108	38.0
1109	44.0
1110	42.0
1111	46.0
1112	52.0
1113	52.0
1114	49.0
1115	50.0
1116	53.0
1117	54.0
1118	59.0
1119	63.0
1120	59.0
1121	60.0
1122	61.0
1123	56.0
1124	55.0
1125	51.0
1126	54.0
1127	47.0
1128	49.0
1129	49.0
1130	47.0
1131	47.0
1132	49.0
1133	45.0
1134	45.0
1135	42.0
1136	37.0
1137	43.0
1138	40.0
1139	42.0
1140	45.0
1141	42.0
1142	46.0
1143	45.0
1144	42.0
1145	45.0
1146	51.0
1147	43.0
1148	50.0
1149	51.0
1150	49.0
1151	50.0
1152	48.0
1153	51.0
1154	45.0
1155	37.0
1156	36.0
1157	46.0
1158	53.0
1159	52.0
1160	51.0
1161	52.0
1162	53.0
1163	54.0
1164	60.0
1165	60.0
1166	54.0
1167	61.0
1168	54.0
1169	51.0
1170	41.0
1171	53.0
1172	58.0
1173	58.0
1174	61.0
1175	61.0
1176	63.0
1177	62.0
1178	64.0
1179	64.0
1180	62.0
1181	64.0
1182	63.0
1183	65.0
1184	65.0
1185	64.0
1186	64.0
1187	65.0
1188	64.0
1189	61.0
1190	58.0
1191	58.0
1192	50.0
1193	52.0
1194	56.0
1195	56.0
1196	52.0
1197	51.0
1198	49.0
1199	48.0
1200	47.0
1201	50.0
1202	47.0
1203	42.0
1204	45.0
1205	47.0
1206	43.0
1207	48.0
1208	56.0
1209	55.0
1210	54.0
1211	57.0
1212	60.0
1213	58.0
1214	51.0
1215	55.0
1216	55.0
1217	48.0
1218	44.0
1219	40.0
1220	42.0
1221	43.0
1222	45.0
1223	51.0
1224	50.0
1225	47.0
1226	52.0
1227	57.0
1228	55.0
1229	57.0
1230	59.0
1231	56.0
1232	53.0
1233	57.0
1234	55.0
1235	62.0
1236	61.0
1237	55.0
1238	53.0
1239	52.0
1240	49.0
1241	49.0
1242	42.0
1243	46.0
1244	52.0
1245	47.0
1246	44.0
1247	48.0
1248	55.0
1249	48.0
1250	56.0
1251	51.0
1252	54.0
1253	59.0
1254	59.0
1255	61.0
1256	61.0
1257	55.0
1258	54.0
1259	45.0
1260	51.0
1261	55.0
1262	57.0
1263	60.0
1264	63.0
1265	63.0
1266	60.0
1267	62.0
1268	64.0
1269	59.0
1270	59.0
1271	50.0
1272	41.0
1273	42.0
1274	46.0
1275	40.0
1276	34.0
1277	39.0
1278	29.0
1279	39.0
1280	41.0
1281	38.0
1282	41.0
1283	47.0
1284	50.0
1285	43.0
1286	44.0
1287	41.0
1288	35.0
1289	44.0
1290	35.0
1291	30.0
1292	33.0
1293	31.0
1294	29.0
1295	29.0
1296	34.0
1297	37.0
1298	30.0
1299	41.0
1300	48.0
1301	50.0
1302	49.0
1303	50.0
1304	58.0
1305	63.0
1306	65.0
1307	65.0
1308	63.0
1309	64.0
1310	60.0
1311	58.0
1312	57.0
1313	57.0
1314	55.0
1315	52.0
1316	52.0
1317	49.0
1318	52.0
1319	57.0
1320	54.0
1321	51.0
1322	48.0
1323	52.0
1324	50.0
1325	51.0
1326	56.0
1327	57.0
1328	54.0
1329	51.0
1330	50.0
1331	52.0
1332	50.0
1333	49.0
1334	46.0
1335	53.0
1336	62.0
1337	64.0
1338	64.0
1339	58.0
1340	60.0
1341	59.0
1342	56.0
1343	55.0
1344	54.0
1345	50.0
1346	54.0
1347	52.0
1348	54.0
1349	57.0
1350	53.0
1351	52.0
1352	52.0
1353	37.0
1354	41.0
1355	41.0
1356	43.0
1357	45.0
1358	51.0
1359	51.0
1360	56.0
1361	50.0
1362	42.0
1363	38.0
1364	40.0
1365	39.0
1366	39.0
1367	38.0
1368	40.0
1369	42.0
1370	45.0
1371	40.0
1372	43.0
1373	42.0
1374	42.0
1375	39.0
1376	37.0
1377	37.0
1378	35.0
1379	30.0
1380	38.0
1381	39.0
1382	45.0
1383	45.0
1384	39.0
1385	41.0
1386	41.0
1387	45.0
1388	39.0
1389	42.0
1390	32.0
1391	33.0
1392	20.0
1393	17.0
1394	19.0
1395	16.0
1396	13.0
1397	16.0
1398	23.0
1399	31.0
1400	37.0
1401	45.0
1402	45.0
1403	38.0
1404	42.0
1405	45.0
1406	44.0
1407	47.0
1408	55.0
1409	46.0
1410	48.0
1411	55.0
1412	54.0
1413	58.0
1414	61.0
1415	59.0
1416	57.0
1417	55.0
1418	57.0
1419	49.0
1420	52.0
1421	49.0
1422	44.0
1423	49.0
1424	47.0
1425	47.0
1426	59.0
1427	61.0
1428	58.0
1429	56.0
1430	60.0
1431	62.0
1432	59.0
1433	58.0
1434	62.0
1435	61.0
1436	62.0
1437	57.0
1438	61.0
1439	58.0
1440	57.0
1441	60.0
1442	60.0
1443	56.0
1444	55.0
1445	55.0
1446	59.0
1447	57.0
1448	52.0
1449	55.0
1450	52.0
1451	52.0
1452	57.0
1453	59.0
1454	61.0
1455	61.0
1456	64.0
1457	65.0
1458	64.0
1459	62.0
1460	64.0
1461	65.0
1462	65.0
1463	63.0
1464	63.0
1465	51.0
1466	55.0
1467	52.0
1468	50.0
1469	41.0
1470	45.0
1471	47.0
1472	40.0
1473	43.0
1474	41.0
1475	43.0
1476	50.0
1477	54.0
1478	51.0
1479	51.0
1480	54.0
1481	55.0
1482	60.0
1483	61.0
1484	60.0
1485	60.0
1486	59.0
1487	60.0
1488	60.0
1489	64.0
1490	64.0
1491	65.0
1492	65.0
1493	64.0
1494	65.0
1495	62.0
1496	64.0
1497	63.0
1498	64.0
1499	59.0
1500	61.0
1501	61.0
1502	61.0
1503	62.0
1504	61.0
1505	63.0
1506	64.0
1507	59.0
1508	59.0
1509	57.0
1510	60.0
1511	61.0
1512	61.0
1513	58.0
1514	62.0
1515	60.0
1516	63.0
1517	60.0
1518	51.0
1519	51.0
1520	52.0
1521	45.0
1522	50.0
1523	51.0
1524	58.0
1525	59.0
1526	58.0
1527	55.0
1528	61.0
1529	63.0
1530	63.0
1531	57.0
1532	57.0
1533	61.0
1534	64.0
1535	62.0
1536	62.0
1537	56.0
1538	53.0
1539	54.0
1540	58.0
1541	53.0
1542	61.0
1543	60.0
1544	61.0
1545	64.0
1546	62.0
1547	59.0
1548	60.0
1549	58.0
1550	56.0
1551	53.0
1552	54.0
1553	46.0
1554	48.0
1555	45.0
1556	44.0
1557	44.0
1558	48.0
1559	48.0
1560	47.0
1561	41.0
1562	37.0
1563	44.0
1564	55.0
1565	56.0
1566	60.0
1567	53.0
1568	60.0
1569	63.0
1570	62.0
1571	63.0
1572	58.0
1573	60.0
1574	56.0
1575	62.0
1576	62.0
1577	60.0
1578	63.0
1579	65.0
1580	65.0
1581	52.0
1582	47.0
1583	51.0
1584	51.0
1585	53.0
1586	56.0
1587	59.0
1588	51.0
1589	54.0
1590	55.0
1591	56.0
1592	53.0
1593	51.0
1594	57.0
1595	64.0
1596	62.0
1597	61.0
1598	54.0
1599	58.0
1600	63.0
1601	60.0
1602	58.0
1603	60.0
1604	63.0
1605	63.0
1606	59.0
1607	57.0
1608	60.0
1609	59.0
1610	58.0
1611	60.0
1612	56.0
1613	54.0
1614	56.0
1615	55.0
1616	59.0
1617	56.0
1618	59.0
1619	59.0
1620	58.0
1621	52.0
1622	48.0
1623	48.0
1624	47.0
1625	47.0
1626	43.0
1627	52.0
1628	51.0
1629	48.0
1630	42.0
1631	48.0
1632	53.0
1633	57.0
1634	55.0
1635	51.0
1636	50.0
1637	54.0
1638	58.0
1639	58.0
1640	58.0
1641	57.0
1642	55.0
1643	51.0
1644	53.0
1645	59.0
1646	60.0
1647	62.0
1648	61.0
1649	61.0
1650	63.0
1651	62.0
1652	60.0
1653	51.0
1654	53.0
1655	46.0
1656	42.0
1657	39.0
1658	46.0
1659	52.0
1660	53.0
1661	48.0
1662	46.0
1663	41.0
1664	42.0
1665	38.0
1666	37.0
1667	35.0
1668	20.0
1669	23.0
1670	21.0
1671	26.0
1672	33.0
1673	33.0
1674	27.0
1675	20.0
1676	22.0
1677	28.0
1678	33.0
1679	28.0
1680	23.0
1681	26.0
1682	29.0
1683	29.0
1684	32.0
1685	34.0
1686	40.0
1687	42.0
1688	38.0
1689	42.0
1690	32.0
1691	26.0
1692	28.0
1693	31.0
1694	29.0
1695	28.0
1696	33.0
1697	36.0
1698	28.0
1699	28.0
1700	21.0
1701	28.0
1702	23.0
1703	26.0
1704	31.0
1705	26.0
1706	25.0
1707	22.0
1708	21.0
1709	14.0
1710	27.0
1711	27.0
1712	24.0
1713	31.0
1714	28.0
1715	28.0
1716	34.0
1717	41.0
1718	43.0
1719	50.0
1720	48.0
1721	57.0
1722	63.0
1723	62.0
1724	65.0
1725	63.0
1726	63.0
1727	64.0
1728	64.0
1729	62.0
1730	63.0
1731	65.0
1732	65.0
1733	60.0
1734	62.0
1735	62.0
1736	59.0
1737	58.0
1738	58.0
1739	54.0
1740	47.0
1741	45.0
1742	41.0
1743	43.0
1744	42.0
1745	44.0
1746	36.0
1747	34.0
1748	43.0
1749	42.0
1750	35.0
1751	38.0
1752	37.0
1753	39.0
1754	31.0
1755	41.0
1756	41.0
1757	43.0
1758	53.0
1759	50.0
1760	54.0
1761	58.0
1762	62.0
1763	60.0
1764	63.0
1765	62.0
1766	62.0
1767	58.0
1768	60.0
1769	59.0
1770	60.0
1771	60.0
1772	64.0
1773	64.0
1774	64.0
1775	65.0
1776	64.0
1777	65.0
1778	65.0
1779	64.0
1780	63.0
1781	65.0
1782	65.0
1783	64.0
1784	63.0
1785	63.0
1786	63.0
1787	56.0
1788	56.0
1789	51.0
1790	50.0
1791	45.0
1792	46.0
1793	52.0
1794	49.0
1795	43.0
1796	44.0
1797	41.0
1798	41.0
1799	37.0
1800	32.0
1801	39.0
1802	35.0
1803	28.0
1804	25.0
1805	19.0
1806	21.0
1807	34.0
1808	33.0
1809	25.0
1810	31.0
1811	28.0
1812	31.0
1813	32.0
1814	25.0
1815	34.0
1816	40.0
1817	36.0
1818	32.0
1819	31.0
1820	31.0
1821	39.0
1822	38.0
1823	49.0
1824	46.0
1825	41.0
1826	49.0
1827	52.0
1828	49.0
1829	46.0
1830	43.0
1831	47.0
1832	46.0
1833	41.0
1834	46.0
1835	40.0
1836	40.0
1837	38.0
1838	41.0
1839	46.0
1840	49.0
1841	50.0
1842	52.0
1843	54.0
1844	49.0
1845	59.0
1846	58.0
1847	60.0
1848	61.0
1849	62.0
1850	59.0
1851	57.0
1852	55.0
1853	59.0
1854	54.0
1855	49.0
1856	52.0
1857	56.0
1858	55.0
1859	59.0
1860	61.0
1861	53.0
1862	52.0
1863	48.0
1864	54.0
1865	54.0
1866	48.0
1867	55.0
1868	51.0
1869	61.0
1870	62.0
1871	62.0
1872	62.0
1873	58.0
1874	60.0
1875	58.0
1876	56.0
1877	62.0
1878	63.0
1879	61.0
1880	62.0
1881	62.0
1882	60.0
1883	64.0
1884	62.0
1885	63.0
1886	63.0
1887	60.0
1888	60.0
1889	60.0
1890	46.0
1891	38.0
1892	47.0
1893	43.0
1894	46.0
1895	52.0
1896	51.0
1897	49.0
1898	48.0
1899	43.0
1900	41.0
1901	46.0
1902	44.0
1903	44.0
1904	40.0
1905	36.0
1906	37.0
1907	38.0
1908	36.0
1909	46.0
1910	50.0
1911	54.0
1912	60.0
1913	60.0
1914	53.0
1915	59.0
1916	59.0
1917	59.0
1918	59.0
1919	57.0
1920	59.0
1921	45.0
1922	48.0
1923	46.0
1924	44.0
1925	53.0
1926	55.0
1927	58.0
1928	54.0
1929	48.0
1930	49.0
1931	48.0
1932	46.0
1933	54.0
1934	58.0
1935	61.0
1936	61.0
1937	61.0
1938	60.0
1939	59.0
1940	55.0
1941	60.0
1942	60.0
1943	57.0
1944	56.0
1945	60.0
1946	56.0
1947	55.0
1948	49.0
1949	49.0
1950	52.0
1951	55.0
1952	55.0
1953	57.0
1954	56.0
1955	55.0
1956	53.0
1957	54.0
1958	57.0
1959	57.0
1960	54.0
1961	55.0
1962	57.0
1963	57.0
1964	53.0
1965	48.0
1966	51.0
1967	46.0
1968	35.0
1969	40.0
1970	35.0
1971	35.0
1972	32.0
1973	34.0
1974	38.0
1975	38.0
1976	40.0
1977	38.0
1978	36.0
1979	38.0
1980	45.0
1981	44.0
1982	38.0
1983	41.0
1984	43.0
1985	48.0
1986	45.0
1987	41.0
1988	40.0
1989	38.0
1990	35.0
1991	39.0
1992	33.0
1993	25.0
1994	29.0
1995	37.0
1996	53.0
1997	57.0
1998	57.0
1999	55.0
2000	55.0
1001	0.03514
1002	0.09719
1003	0.3358
1004	0.0547
1005	0.1056
1006	0.1711
1007	0.11
1008	0.2656
1009	0.04782
1010	0.05863
1011	0.07175
1012	0.0151
1013	0.02901
1014	0.02092
1015	0.01384
1016	0.3709
1017	0.2414
1018	0.1604
1019	0.1093
1020	0.2775
1021	0.1867
1022	0.2182
1023	0.0218
1024	0.1812
1025	0.1821
1026	0.005426
1027	0.06774
1028	0.1155
1029	0.06967
1030	0.01408
1031	0.06011
1032	0.08655
1033	0.1041
1034	0.07325
1035	0.02693
1036	0.3424
1037	0.3018
1038	0.2663
1039	0.1077
1040	0.08515
1041	0.1773
1042	0.2477
1043	0.0487
1044	0.4086
1045	0.1715
1046	0.2355
1047	0.2422
1048	0.01532
1049	0.03147
1050	0.08841
1051	0.008819
1052	0.04669
1053	0.02209
1054	0.03429
1055	0.1657
1056	0.1644
1057	0.1304
1058	0.221
1059	0.1075
1060	0.07334
1061	0.0692
1062	0.07841
1063	0.05189
1064	0.04915
1065	0.03444
1066	0.07558
1067	0.03191
1068	0.0112
1069	0.05371
1070	0.1073
1071	0.06002
1072	0.09597
1073	0.1939
1074	0.2048
1075	0.3332
1076	0.029
1077	0.01364
1078	0.1057
1079	0.2095
1080	0.001914
1081	0.1937
1082	0.02729
1083	0.08662
1084	0.04307
1085	0.02135
1086	0.04291
1087	0.1377
1088	0.1716
1089	0.06149
1090	0.006639
1091	0.01033
1092	0.006747
1093	0.007165
1094	0.01835
1095	0.0416
1096	0.05867
1097	0.09906
1098	0.09935
1099	0.2515
1100	0.009171
1101	0.2254
1102	0.003684
1103	0.02442
1104	0.08769
1105	0.08548
1106	0.1392
1107	0.1242
1108	0.1831
1109	0.2369
1110	0.2441
1111	0.01538
1112	0.01872
1113	0.1118
1114	0.02581
1115	0.02912
1116	0.02551
1117	0.0274
1118	0.05416
1119	0.0142
1120	0.03277
1121	0.007498
1122	0.09201
1123	0.1039
1124	0.1194
1125	0.05981
1126	0.2932
1127	0.09643
1128	0.1285
1129	0.09138
1130	0.0403
1131	0.06118
1132	0.06097
1133	0.01382
1134	0.002816
1135	0.1878
1136	0.05434
1137	0.112
1138	0.01392
1139	0.1022
1140	0.04382
1141	0.1312
1142	0.01943
1143	0.1341
1144	0.2741
1145	0.02968
1146	0.02856
1147	0.02221
1148	0.2102
1149	0.1035
1150	0.127
1151	0.09273
1152	0.1253
1153	0.05882
1154	0.0363
1155	0.2271
1156	0.2264
1157	0.05273
1158	0.04271
1159	0.208
1160	0.1385
1161	0.1493
1162	0.1737
1163	0.1065
1164	0.03498
1165	0.09518
1166	0.1566
1167	0.1724
1168	0.0272
1169	0.008681
1170	0.03306
1171	0.1659
1172	0.06389
1173	0.06864
1174	0.06233
1175	0.01736
1176	0.07443
1177	0.005149
1178	0.2593
1179	0.2737
1180	0.2775
1181	0.2264
1182	0.1792
1183	0.216
1184	0.275
1185	0.2299
1186	0.2392
1187	0.1545
1188	0.2497
1189	0.2319
1190	0.04979
1191	0.134
1192	0.0603
1193	0.06932
1194	0.09174
1195	0.001943
1196	0.02248
1197	0.03917
1198	0.02993
1199	0.08984
1200	0.08722
1201	0.05774
1202	0.05801
1203	0.0101
1204	0.042
1205	0.01964
1206	0.1102
1207	0.04919
1208	0.04358
1209	0.1083
1210	0.2036
1211	0.2257
1212	0.378
1213	0.08738
1214	0.1496
1215	0.2247
1216	0.2306
1217	0.3454
1218	0.05347
1219	0.0154
1220	0.1677
1221	0.06593
1222	0.2662
1223	0.2661
1224	0.2596
1225	0.0707
1226	0.1639
1227	0.3064
1228	0.1466
1229	0.1995
1230	0.2768
1231	0.1172
1232	0.04844
1233	0.1365
1234	0.1825
1235	0.123
1236	0.1133
1237	0.06876
1238	0.02144
1239	0.0793
1240	0.04836
1241	0.03932
1242	0.07954
1243	0.1913
1244	0.01752
1245	0.1198
1246	0.1995
1247	0.1579
1248	0.1543
1249	0.08036
1250	0.05129
1251	0.04502
1252	0.01976
1253	0.04465
1254	0.144
1255	0.1851
1256	0.1284
1257	0.1384
1258	0.01602
1259	0.2905
1260	0.2447
1261	0.1786
1262	0.1531
1263	0.02751
1264	0.04326
1265	0.04019
1266	0.156
1267	0.1857
1268	0.2353
1269	0.317
1270	0.2778
1271	0.07604
1272	0.1662
1273	0.1189
1274	0.04757
1275	0.1668
1276	0.1835
1277	0.0514
1278	0.1333
1279	0.1399
1280	0.08481
1281	0.09516
1282	0.1814
1283	0.1175
1284	0.1496
1285	0.09778
1286	0.06499
1287	0.2157
1288	0.0271
1289	0.01982
1290	0.2423
1291	0.01476
1292	0.03197
1293	0.05036
1294	0.1345
1295	0.241
1296	0.2278
1297	0.03795
1298	0.1211
1299	0.05525
1300	0.02801
1301	0.09256
1302	0.0672
1303	0.06617
1304	0.1766
1305	0.2208
1306	0.2219
1307	0.0932
1308	0.06953
1309	0.01939
1310	0.05656
1311	0.04295
1312	0.01068
1313	0.02229
1314	0.05263
1315	0.08227
1316	0.03414
1317	0.009789
1318	0.02787
1319	0.02895
1320	0.02161
1321	0.02739
1322	0.2362
1323	0.1839
1324	0.155
1325	0.2217
1326	0.1249
1327	0.1054
1328	0.128
1329	0.06401
1330	0.05388
1331	0.1016
1332	0.4545
1333	0.1967
1334	0.0998
1335	0.03387
1336	0.03176
1337	0.2864
1338	0.2057
1339	0.1485
1340	0.3419
1341	0.09841
1342	0.01346
1343	0.1313
1344	0.2028
1345	0.01766
1346	0.01932
1347	0.04122
1348	0.02995
1349	0.02075
1350	0.1974
1351	0.04781
1352	0.02833
1353	0.04236
1354	0.3424
1355	0.3425
1356	0.04946
1357	0.177
1358	0.01661
1359	7.718E-4
1360	0.07462
1361	0.1458
1362	0.08759
1363	0.04038
1364	0.01465
1365	0.01545
1366	0.05761
1367	0.1187
1368	0.109
1369	0.04586
1370	0.04206
1371	0.03119
1372	0.2212
